CatalogKey,StockItemKey,PriceGroup,CurrencyCode,Price,Retail
ALL,840290901744,PL,USD,22.0,44.0
ALL,840290901751,PL,USD,22.0,44.0
ALL,840290901768,PL,USD,22.0,44.0
ALL,840290901775,PL,USD,22.0,44.0
ALL,810070823931,PL,USD,22.0,44.0
ALL,810070823948,PL,USD,22.0,44.0
ALL,810070823955,PL,USD,22.0,44.0
ALL,810070823962,PL,USD,22.0,44.0
ALL,810070823979,PL,USD,22.0,44.0
ALL,810070823986,PL,USD,22.0,44.0
ALL,810070823993,PL,USD,22.0,44.0
ALL,810070824006,PL,USD,22.0,44.0
ALL,810070824013,PL,USD,22.0,44.0
ALL,810070824020,PL,USD,22.0,44.0
ALL,810070824037,PL,USD,22.0,44.0
ALL,810070824044,PL,USD,22.0,44.0
ALL,810070824112,PL,USD,17.0,34.0
ALL,810070824129,PL,USD,17.0,34.0
ALL,810070824136,PL,USD,17.0,34.0
ALL,810070824143,PL,USD,17.0,34.0
ALL,810070824150,PL,USD,17.0,34.0
ALL,810070824167,PL,USD,17.0,34.0
ALL,810070824051,PL,USD,17.0,34.0
ALL,810070824068,PL,USD,17.0,34.0
ALL,810070824075,PL,USD,17.0,34.0
ALL,810070824082,PL,USD,17.0,34.0
ALL,810070824099,PL,USD,17.0,34.0
ALL,810070824105,PL,USD,17.0,34.0
ALL,840290900945,PL,USD,17.0,34.0
ALL,840290900952,PL,USD,17.0,34.0
ALL,840290900969,PL,USD,17.0,34.0
ALL,840290900976,PL,USD,17.0,34.0
ALL,840290900983,PL,USD,17.0,34.0
ALL,840290900990,PL,USD,17.0,34.0
ALL,810070825898,PL,USD,94.15,269.0
ALL,810070825911,PL,USD,94.15,269.0
ALL,810070825904,PL,USD,94.15,269.0
ALL,840290902246,PL,USD,94.15,269.0
ALL,840290902253,PL,USD,94.15,269.0
ALL,810070827373,PL,USD,80.0,259.0
ALL,810070827380,PL,USD,80.0,259.0
ALL,810070827403,PL,USD,67.5,209.0
ALL,810070827410,PL,USD,67.5,209.0
ALL,810070827427,PL,USD,67.5,209.0
ALL,810070827434,PL,USD,67.5,209.0
ALL,810070827441,PL,USD,67.5,209.0
ALL,810070827458,PL,USD,80.0,259.0
ALL,810070827465,PL,USD,80.0,259.0
ALL,810070827472,PL,USD,80.0,259.0
ALL,810070827489,PL,USD,80.0,259.0
ALL,810070827496,PL,USD,67.5,209.0
ALL,810070827519,PL,USD,67.5,209.0
ALL,810070827526,PL,USD,67.5,209.0
ALL,810070827533,PL,USD,67.5,209.0
ALL,810070821111,PL,USD,94.15,269.0
ALL,810070821128,PL,USD,94.15,269.0
ALL,810070821135,PL,USD,76.65,219.0
ALL,810070821142,PL,USD,76.65,219.0
ALL,810070821159,PL,USD,94.15,269.0
ALL,810070821166,PL,USD,94.15,269.0
ALL,810070821173,PL,USD,76.65,219.0
ALL,840290902352,PL,USD,80.0,259.0
ALL,840290902369,PL,USD,94.15,269.0
ALL,840290902383,PL,USD,94.15,269.0
ALL,840290902468,PL,USD,80.0,259.0
ALL,840290902482,PL,USD,80.0,259.0
ALL,810070827540,PL,USD,67.5,209.0
ALL,810070821180,PL,USD,76.65,219.0
ALL,810070821197,PL,USD,76.65,219.0
ALL,810070821203,PL,USD,76.65,219.0
ALL,810070821012,PL,USD,94.15,269.0
ALL,810070821036,PL,USD,76.65,219.0
ALL,810070821043,PL,USD,76.65,219.0
ALL,810070821074,PL,USD,76.65,219.0
ALL,810070821081,PL,USD,76.65,219.0
ALL,810070821098,PL,USD,76.65,219.0
ALL,810070821104,PL,USD,76.65,219.0
ALL,840290902512,PL,USD,80.0,259.0
ALL,840290902581,PL,USD,94.15,269.0
ALL,840290902666,PL,USD,80.0,259.0
ALL,840290902673,PL,USD,80.0,259.0
ALL,840290902697,PL,USD,80.0,259.0
ALL,840290902703,PL,USD,80.0,259.0
ALL,840290902727,PL,USD,94.15,269.0
ALL,840290902734,PL,USD,94.15,269.0
ALL,810070828479,PL,USD,80.0,259.0
ALL,810070828486,PL,USD,80.0,259.0
ALL,810070828493,PL,USD,80.0,259.0
ALL,810070828516,PL,USD,67.5,209.0
ALL,810070828523,PL,USD,67.5,209.0
ALL,810070828530,PL,USD,67.5,209.0
ALL,810070828547,PL,USD,67.5,209.0
ALL,810070828554,PL,USD,67.5,209.0
ALL,810070828561,PL,USD,80.0,259.0
ALL,810070828578,PL,USD,80.0,259.0
ALL,810070828585,PL,USD,80.0,259.0
ALL,810070828592,PL,USD,80.0,259.0
ALL,810070828608,PL,USD,67.5,209.0
ALL,810070828615,PL,USD,67.5,209.0
ALL,810070828622,PL,USD,67.5,209.0
ALL,810070828639,PL,USD,67.5,209.0
ALL,840290902772,PL,USD,94.15,269.0
ALL,840290902789,PL,USD,94.15,269.0
ALL,840290902796,PL,USD,94.15,269.0
ALL,840290902802,PL,USD,94.15,269.0
ALL,840290907234,PL,USD,76.65,219.0
ALL,840290907241,PL,USD,76.65,219.0
ALL,840290907258,PL,USD,76.65,219.0
ALL,840290907265,PL,USD,80.0,259.0
ALL,840290907272,PL,USD,80.0,259.0
ALL,840290908446,PL,USD,80.0,259.0
ALL,840290907289,PL,USD,80.0,259.0
ALL,840290907296,PL,USD,80.0,259.0
ALL,810070828646,PL,USD,67.5,209.0
ALL,810070828653,PL,USD,67.5,209.0
ALL,810070828769,PL,USD,94.15,269.0
ALL,810070828776,PL,USD,94.15,269.0
ALL,810070828783,PL,USD,94.15,269.0
ALL,810070828790,PL,USD,94.15,269.0
ALL,810070828813,PL,USD,76.65,219.0
ALL,810070828820,PL,USD,76.65,219.0
ALL,810070828837,PL,USD,76.65,219.0
ALL,810070828844,PL,USD,76.65,219.0
ALL,810070828868,PL,USD,80.0,259.0
ALL,810070828875,PL,USD,80.0,259.0
ALL,810070828882,PL,USD,80.0,259.0
ALL,810070828905,PL,USD,67.5,209.0
ALL,840290907753,PL,USD,76.65,219.0
ALL,840290907760,PL,USD,76.65,219.0
ALL,840290907777,PL,USD,94.15,269.0
ALL,840290907784,PL,USD,94.15,269.0
ALL,840290907791,PL,USD,94.15,269.0
ALL,840290907807,PL,USD,94.15,269.0
ALL,840290907814,PL,USD,94.15,269.0
ALL,840290907821,PL,USD,76.65,219.0
ALL,840290907838,PL,USD,76.65,219.0
ALL,840290907845,PL,USD,94.15,269.0
ALL,840290907852,PL,USD,76.65,219.0
ALL,840290907869,PL,USD,76.65,219.0
ALL,840290907876,PL,USD,76.65,219.0
ALL,840290907883,PL,USD,76.65,219.0
ALL,840290907890,PL,USD,76.65,219.0
ALL,840290907906,PL,USD,80.0,259.0
ALL,840290907913,PL,USD,80.0,259.0
ALL,840290907920,PL,USD,80.0,259.0
ALL,840290907937,PL,USD,80.0,259.0
ALL,840290907944,PL,USD,80.0,259.0
ALL,840290907951,PL,USD,67.5,209.0
ALL,810070828912,PL,USD,67.5,209.0
ALL,810070828929,PL,USD,67.5,209.0
ALL,810070828936,PL,USD,67.5,209.0
ALL,810070828943,PL,USD,67.5,209.0
ALL,810070828950,PL,USD,67.5,209.0
ALL,810070821968,PL,USD,94.15,269.0
ALL,810070821975,PL,USD,94.15,269.0
ALL,810070821982,PL,USD,76.65,219.0
ALL,810070821999,PL,USD,76.65,219.0
ALL,810070822002,PL,USD,94.15,269.0
ALL,810070822019,PL,USD,94.15,269.0
ALL,810070822026,PL,USD,76.65,219.0
ALL,810070822033,PL,USD,76.65,219.0
ALL,810070822057,PL,USD,76.65,219.0
ALL,810070822064,PL,USD,94.15,269.0
ALL,810070822071,PL,USD,94.15,269.0
ALL,810070822095,PL,USD,76.65,219.0
ALL,840290906350,PL,USD,94.15,269.0
ALL,840290906367,PL,USD,94.15,269.0
ALL,840290906374,PL,USD,94.15,269.0
ALL,840290906381,PL,USD,94.15,269.0
ALL,840290906398,PL,USD,94.15,269.0
ALL,840290906404,PL,USD,76.65,219.0
ALL,840290906411,PL,USD,76.65,219.0
ALL,840290906428,PL,USD,94.15,269.0
ALL,840290906435,PL,USD,76.65,219.0
ALL,840290906442,PL,USD,76.65,219.0
ALL,840290906459,PL,USD,76.65,219.0
ALL,840290906466,PL,USD,76.65,219.0
ALL,840290906473,PL,USD,76.65,219.0
ALL,840290906480,PL,USD,94.15,269.0
ALL,840290906497,PL,USD,94.15,269.0
ALL,840290906503,PL,USD,94.15,269.0
ALL,840290906510,PL,USD,94.15,269.0
ALL,840290906527,PL,USD,94.15,269.0
ALL,840290907302,PL,USD,67.5,209.0
ALL,840290907968,PL,USD,67.5,209.0
ALL,840290907975,PL,USD,80.0,259.0
ALL,840290907982,PL,USD,67.5,209.0
ALL,840290907999,PL,USD,67.5,209.0
ALL,840290908002,PL,USD,67.5,209.0
ALL,840290908019,PL,USD,67.5,209.0
ALL,840290908026,PL,USD,67.5,209.0
ALL,810070829926,PL,USD,67.5,209.0
ALL,810070829933,PL,USD,67.5,209.0
ALL,810070822101,PL,USD,94.15,269.0
ALL,810070822118,PL,USD,94.15,269.0
ALL,810070822125,PL,USD,76.65,219.0
ALL,810070822132,PL,USD,76.65,219.0
ALL,810070822149,PL,USD,76.65,219.0
ALL,840290905216,PL,USD,94.15,269.0
ALL,840290905223,PL,USD,94.15,269.0
ALL,840290905254,PL,USD,94.15,269.0
ALL,840290905261,PL,USD,94.15,269.0
ALL,840290905230,PL,USD,76.65,219.0
ALL,840290905339,PL,USD,94.15,269.0
ALL,840290905346,PL,USD,76.65,219.0
ALL,840290905247,PL,USD,76.65,219.0
ALL,840290905278,PL,USD,76.65,219.0
ALL,840290905285,PL,USD,76.65,219.0
ALL,840290905322,PL,USD,76.65,219.0
ALL,840290905292,PL,USD,94.15,269.0
ALL,840290905308,PL,USD,76.65,219.0
ALL,840290904684,PL,USD,94.15,269.0
ALL,840290904691,PL,USD,94.15,269.0
ALL,840290904738,PL,USD,94.15,269.0
ALL,840290904707,PL,USD,76.65,219.0
ALL,840290907319,PL,USD,67.5,209.0
ALL,840290907326,PL,USD,80.0,259.0
ALL,840290907333,PL,USD,67.5,209.0
ALL,840290907340,PL,USD,67.5,209.0
ALL,840290907357,PL,USD,67.5,209.0
ALL,840290907364,PL,USD,67.5,209.0
ALL,840290907371,PL,USD,67.5,209.0
ALL,840290907388,PL,USD,80.0,259.0
ALL,840290907395,PL,USD,80.0,259.0
ALL,840290907401,PL,USD,80.0,259.0
ALL,840290907418,PL,USD,80.0,259.0
ALL,840290907425,PL,USD,80.0,259.0
ALL,840290907432,PL,USD,67.5,209.0
ALL,840290907449,PL,USD,67.5,209.0
ALL,840290907456,PL,USD,80.0,259.0
ALL,840290907463,PL,USD,67.5,209.0
ALL,840290907470,PL,USD,67.5,209.0
ALL,840290907487,PL,USD,67.5,209.0
ALL,840290907494,PL,USD,67.5,209.0
ALL,840290907500,PL,USD,67.5,209.0
ALL,810070829940,PL,USD,67.5,209.0
ALL,810070829957,PL,USD,67.5,209.0
ALL,810070829971,PL,USD,67.5,209.0
ALL,810070829988,PL,USD,67.5,209.0
ALL,840290900051,PL,USD,67.5,209.0
ALL,840290900068,PL,USD,67.5,209.0
ALL,840290900877,PL,USD,67.5,209.0
ALL,840290904813,PL,USD,76.65,219.0
ALL,840290904714,PL,USD,76.65,219.0
ALL,840290904745,PL,USD,76.65,219.0
ALL,840290904752,PL,USD,76.65,219.0
ALL,840290904790,PL,USD,76.65,219.0
ALL,840290904769,PL,USD,94.15,269.0
ALL,840290904776,PL,USD,76.65,219.0
ALL,840290904257,PL,USD,94.15,269.0
ALL,840290904264,PL,USD,94.15,269.0
ALL,840290904295,PL,USD,94.15,269.0
ALL,840290904301,PL,USD,94.15,269.0
ALL,840290904271,PL,USD,76.65,219.0
ALL,840290904370,PL,USD,94.15,269.0
ALL,840290904387,PL,USD,76.65,219.0
ALL,840290904318,PL,USD,76.65,219.0
ALL,840290904325,PL,USD,76.65,219.0
ALL,840290904363,PL,USD,76.65,219.0
ALL,840290904332,PL,USD,94.15,269.0
ALL,840290904349,PL,USD,76.65,219.0
ALL,840290905841,PL,USD,94.15,269.0
ALL,840290905858,PL,USD,94.15,269.0
ALL,840290905865,PL,USD,94.15,269.0
ALL,840290905872,PL,USD,94.15,269.0
ALL,840290905889,PL,USD,76.65,219.0
ALL,840290906534,PL,USD,76.65,219.0
ALL,840290906541,PL,USD,76.65,219.0
ALL,840290906558,PL,USD,94.15,269.0
ALL,840290906565,PL,USD,76.65,219.0
ALL,840290906572,PL,USD,76.65,219.0
ALL,840290906589,PL,USD,76.65,219.0
ALL,840290906596,PL,USD,76.65,219.0
ALL,840290906602,PL,USD,76.65,219.0
ALL,840290906619,PL,USD,94.15,269.0
ALL,840290906626,PL,USD,94.15,269.0
ALL,840290906633,PL,USD,94.15,269.0
ALL,840290906640,PL,USD,94.15,269.0
ALL,840290900891,PL,USD,14.0,35.0
ALL,840290900921,PL,USD,14.0,35.0
ALL,810070822972,PL,USD,76.65,219.0
ALL,810070822880,PL,USD,94.15,269.0
ALL,810070822897,PL,USD,94.15,269.0
ALL,810070822903,PL,USD,76.65,219.0
ALL,810070822910,PL,USD,76.65,219.0
ALL,840290905896,PL,USD,94.15,269.0
ALL,840290905827,PL,USD,76.65,219.0
ALL,840290905902,PL,USD,76.65,219.0
ALL,840290905834,PL,USD,76.65,219.0
ALL,840290905919,PL,USD,76.65,219.0
ALL,840290905933,PL,USD,76.65,219.0
ALL,840290917707,PL,USD,94.15,269.0
ALL,840290905957,PL,USD,76.65,219.0
ALL,840290906664,PL,USD,76.65,219.0
ALL,840290906671,PL,USD,76.65,219.0
ALL,840290906688,PL,USD,94.15,269.0
ALL,840290906695,PL,USD,76.65,219.0
ALL,840290906701,PL,USD,76.65,219.0
ALL,840290906718,PL,USD,76.65,219.0
ALL,840290906725,PL,USD,76.65,219.0
ALL,840290906732,PL,USD,76.65,219.0
ALL,840290906749,PL,USD,94.15,269.0
ALL,840290906756,PL,USD,94.15,269.0
ALL,840290906145,PL,USD,14.0,35.0
ALL,840290906152,PL,USD,14.0,35.0
ALL,840290906176,PL,USD,14.0,35.0
ALL,840290906183,PL,USD,14.0,35.0
ALL,840290906190,PL,USD,14.0,35.0
ALL,840290906206,PL,USD,14.0,35.0
ALL,840290906336,PL,USD,14.0,35.0
ALL,840290906220,PL,USD,14.0,35.0
ALL,840290906237,PL,USD,14.0,35.0
ALL,840290906244,PL,USD,14.0,35.0
ALL,840290906275,PL,USD,14.0,35.0
ALL,840290906343,PL,USD,14.0,35.0
ALL,840290906299,PL,USD,14.0,35.0
ALL,810070822927,PL,USD,94.15,269.0
ALL,810070822934,PL,USD,94.15,269.0
ALL,810070822941,PL,USD,76.65,219.0
ALL,810070822958,PL,USD,76.65,219.0
ALL,810070822965,PL,USD,76.65,219.0
ALL,810070822989,PL,USD,94.15,269.0
ALL,810070822996,PL,USD,94.15,269.0
ALL,810070823009,PL,USD,76.65,219.0
ALL,810070823016,PL,USD,76.65,219.0
ALL,810070823030,PL,USD,94.15,269.0
ALL,810070823047,PL,USD,76.65,219.0
ALL,810070823054,PL,USD,76.65,219.0
ALL,810070823061,PL,USD,76.65,219.0
ALL,810070823078,PL,USD,76.65,219.0
ALL,810070823108,PL,USD,94.15,269.0
ALL,810070823115,PL,USD,94.15,269.0
ALL,810070823122,PL,USD,76.65,219.0
ALL,810070823139,PL,USD,76.65,219.0
ALL,810070823153,PL,USD,94.15,269.0
ALL,810070823160,PL,USD,76.65,219.0
ALL,810070823177,PL,USD,76.65,219.0
ALL,810070823184,PL,USD,76.65,219.0
ALL,810070823207,PL,USD,94.15,269.0
ALL,810070823214,PL,USD,94.15,269.0
ALL,840290907517,PL,USD,80.0,259.0
ALL,840290907524,PL,USD,80.0,259.0
ALL,840290907531,PL,USD,80.0,259.0
ALL,840290907548,PL,USD,80.0,259.0
ALL,840290907555,PL,USD,80.0,259.0
ALL,840290907562,PL,USD,67.5,209.0
ALL,840290907579,PL,USD,67.5,209.0
ALL,840290907586,PL,USD,80.0,259.0
ALL,840290907593,PL,USD,67.5,209.0
ALL,840290907609,PL,USD,67.5,209.0
ALL,840290907616,PL,USD,67.5,209.0
ALL,840290907623,PL,USD,67.5,209.0
ALL,840290907630,PL,USD,67.5,209.0
ALL,840290907647,PL,USD,94.15,269.0
ALL,840290907654,PL,USD,94.15,269.0
ALL,840290906763,PL,USD,94.15,269.0
ALL,840290906770,PL,USD,94.15,269.0
ALL,840290906787,PL,USD,94.15,269.0
ALL,840290906794,PL,USD,76.65,219.0
ALL,840290906800,PL,USD,76.65,219.0
ALL,840290906817,PL,USD,94.15,269.0
ALL,840290906824,PL,USD,76.65,219.0
ALL,840290906831,PL,USD,76.65,219.0
ALL,840290906848,PL,USD,76.65,219.0
ALL,840290906855,PL,USD,76.65,219.0
ALL,840290906862,PL,USD,76.65,219.0
ALL,840290906879,PL,USD,94.15,269.0
ALL,840290906886,PL,USD,94.15,269.0
ALL,840290906893,PL,USD,94.15,269.0
ALL,840290906909,PL,USD,94.15,269.0
ALL,840290906916,PL,USD,94.15,269.0
ALL,840290906923,PL,USD,76.65,219.0
ALL,840290906930,PL,USD,76.65,219.0
ALL,840290906947,PL,USD,94.15,269.0
ALL,810070823221,PL,USD,76.65,219.0
ALL,810070823238,PL,USD,76.65,219.0
ALL,810070823245,PL,USD,94.15,269.0
ALL,810070823252,PL,USD,94.15,269.0
ALL,810070823269,PL,USD,76.65,219.0
ALL,810070823276,PL,USD,76.65,219.0
ALL,810070823283,PL,USD,76.65,219.0
ALL,810070823290,PL,USD,76.65,219.0
ALL,840290906954,PL,USD,76.65,219.0
ALL,840290906961,PL,USD,76.65,219.0
ALL,840290906978,PL,USD,76.65,219.0
ALL,840290906985,PL,USD,76.65,219.0
ALL,840290906992,PL,USD,76.65,219.0
ALL,840290907005,PL,USD,94.15,269.0
ALL,840290907012,PL,USD,94.15,269.0
ALL,840290907029,PL,USD,94.15,269.0
ALL,840290907036,PL,USD,94.15,269.0
ALL,840290907043,PL,USD,94.15,269.0
ALL,840290907050,PL,USD,76.65,219.0
ALL,840290907067,PL,USD,76.65,219.0
ALL,840290907074,PL,USD,94.15,269.0
ALL,840290907081,PL,USD,76.65,219.0
ALL,840290907098,PL,USD,76.65,219.0
ALL,840290907104,PL,USD,76.65,219.0
ALL,840290906107,PL,USD,14.0,35.0
ALL,840290906114,PL,USD,14.0,35.0
ALL,840290907111,PL,USD,76.65,219.0
ALL,840290907128,PL,USD,76.65,219.0
ALL,840290907135,PL,USD,94.15,269.0
ALL,840290907142,PL,USD,94.15,269.0
ALL,840290907159,PL,USD,94.15,269.0
ALL,840290907166,PL,USD,94.15,269.0
ALL,840290907173,PL,USD,94.15,269.0
ALL,840290907180,PL,USD,76.65,219.0
ALL,840290907197,PL,USD,76.65,219.0
ALL,840290907210,PL,USD,76.65,219.0
ALL,840290907227,PL,USD,76.65,219.0
ALL,840290907661,PL,USD,94.15,269.0
ALL,840290907678,PL,USD,94.15,269.0
ALL,840290907685,PL,USD,94.15,269.0
ALL,840290907692,PL,USD,76.65,219.0
ALL,840290907708,PL,USD,76.65,219.0
ALL,840290907715,PL,USD,94.15,269.0
ALL,840290907722,PL,USD,76.65,219.0
ALL,840290907739,PL,USD,76.65,219.0
ALL,840290907746,PL,USD,76.65,219.0
ALL,810070820121,PL,USD,94.15,269.0
ALL,810070820138,PL,USD,76.65,219.0
ALL,810070820145,PL,USD,76.65,219.0
ALL,810070820169,PL,USD,94.15,269.0
ALL,810070820176,PL,USD,76.65,219.0
ALL,810070820183,PL,USD,76.65,219.0
ALL,810070820190,PL,USD,76.65,219.0
ALL,810070820206,PL,USD,76.65,219.0
ALL,810070820213,PL,USD,94.15,269.0
ALL,810070820220,PL,USD,94.15,269.0
ALL,810070820237,PL,USD,76.65,219.0
ALL,810070820244,PL,USD,76.65,219.0
ALL,810070820251,PL,USD,94.15,269.0
ALL,810070820275,PL,USD,76.65,219.0
ALL,810070829896,PL,USD,94.15,269.0
ALL,810070829728,PL,USD,80.0,259.0
ALL,810070829346,PL,USD,76.65,219.0
ALL,840290900136,PL,USD,76.65,219.0
ALL,810070824921,PL,USD,22.5,35.0
ALL,840290906138,PL,USD,14.0,35.0
ALL,810070826000,PL,USD,76.65,219.0
ALL,810070826017,PL,USD,76.65,219.0
ALL,810070826093,PL,USD,76.65,219.0
ALL,810070826109,PL,USD,76.65,219.0
ALL,810070826185,PL,USD,76.65,219.0
ALL,810070826277,PL,USD,76.65,219.0
ALL,810070826284,PL,USD,76.65,219.0
ALL,810070826291,PL,USD,76.65,219.0
ALL,810070826307,PL,USD,76.65,219.0
ALL,091037645999,PL,USD,6.0,14.99
ALL,091037645074,PL,USD,6.0,14.99
ALL,091037645623,PL,USD,6.0,14.99
ALL,840290913358,PL,USD,24.5,49.0
ALL,840290913365,PL,USD,24.5,49.0
ALL,840290913372,PL,USD,24.5,49.0
ALL,840290913389,PL,USD,24.5,49.0
ALL,840290913396,PL,USD,24.5,49.0
ALL,840290913402,PL,USD,24.5,49.0
ALL,840290913419,PL,USD,24.5,49.0
ALL,840290913426,PL,USD,24.5,49.0
ALL,840290913433,PL,USD,24.5,49.0
ALL,840290913440,PL,USD,24.5,49.0
ALL,840290913457,PL,USD,24.5,49.0
ALL,840290913464,PL,USD,24.5,49.0
ALL,840290913471,PL,USD,24.5,49.0
ALL,840290913488,PL,USD,24.5,49.0
ALL,840290913495,PL,USD,24.5,49.0
ALL,840290913501,PL,USD,24.5,49.0
ALL,840290913518,PL,USD,24.5,49.0
ALL,840290913525,PL,USD,24.5,49.0
ALL,840290913532,PL,USD,24.5,49.0
ALL,840290913549,PL,USD,24.5,49.0
ALL,840290913556,PL,USD,24.5,49.0
ALL,840290913563,PL,USD,24.5,49.0
ALL,840290913570,PL,USD,24.5,49.0
ALL,840290913587,PL,USD,24.5,49.0
ALL,091037645821,PL,USD,4.79,11.99
ALL,840290903809,PL,USD,94.15,269.0
ALL,840290903816,PL,USD,94.15,269.0
ALL,840290903823,PL,USD,94.15,269.0
ALL,840290903830,PL,USD,94.15,269.0
ALL,840290903847,PL,USD,76.65,219.0
ALL,840290905414,PL,USD,94.15,269.0
ALL,840290903854,PL,USD,76.65,219.0
ALL,840290903861,PL,USD,76.65,219.0
ALL,840290905353,PL,USD,76.65,219.0
ALL,840290905360,PL,USD,76.65,219.0
ALL,840290905391,PL,USD,94.15,269.0
ALL,840290905377,PL,USD,94.15,269.0
ALL,840290905384,PL,USD,76.65,219.0
ALL,840290905438,PL,USD,94.15,269.0
ALL,840290905476,PL,USD,94.15,269.0
ALL,840290905445,PL,USD,76.65,219.0
ALL,840290905544,PL,USD,94.15,269.0
ALL,840290905551,PL,USD,76.65,219.0
ALL,840290905452,PL,USD,76.65,219.0
ALL,840290905483,PL,USD,76.65,219.0
ALL,840290905490,PL,USD,76.65,219.0
ALL,840290905520,PL,USD,94.15,269.0
ALL,840290905537,PL,USD,76.65,219.0
ALL,840290905506,PL,USD,94.15,269.0
ALL,840290905513,PL,USD,76.65,219.0
ALL,840290904394,PL,USD,94.15,269.0
ALL,840290904400,PL,USD,94.15,269.0
ALL,840290904431,PL,USD,94.15,269.0
ALL,840290904448,PL,USD,94.15,269.0
ALL,840290904417,PL,USD,76.65,219.0
ALL,840290905605,PL,USD,94.15,269.0
ALL,840290904493,PL,USD,76.65,219.0
ALL,840290904424,PL,USD,76.65,219.0
ALL,840290904462,PL,USD,76.65,219.0
ALL,840290904486,PL,USD,76.65,219.0
ALL,840290904608,PL,USD,94.15,269.0
ALL,840290904615,PL,USD,94.15,269.0
ALL,840290904844,PL,USD,94.15,269.0
ALL,840290904851,PL,USD,94.15,269.0
ALL,840290904820,PL,USD,76.65,219.0
ALL,840290904929,PL,USD,94.15,269.0
ALL,840290904936,PL,USD,76.65,219.0
ALL,840290904868,PL,USD,76.65,219.0
ALL,840290904875,PL,USD,76.65,219.0
ALL,840290904905,PL,USD,94.15,269.0
ALL,840290904882,PL,USD,94.15,269.0
ALL,840290904899,PL,USD,76.65,219.0
ALL,840290904479,PL,USD,76.65,219.0
ALL,840290904509,PL,USD,94.15,269.0
ALL,840290904516,PL,USD,94.15,269.0
ALL,840290904547,PL,USD,94.15,269.0
ALL,840290904554,PL,USD,94.15,269.0
ALL,840290904523,PL,USD,76.65,219.0
ALL,840290905575,PL,USD,94.15,269.0
ALL,840290904592,PL,USD,76.65,219.0
ALL,840290904530,PL,USD,76.65,219.0
ALL,840290904561,PL,USD,76.65,219.0
ALL,840290904578,PL,USD,76.65,219.0
ALL,840290904585,PL,USD,76.65,219.0
ALL,840290917493,PL,USD,94.15,269.0
ALL,810070829179,PL,USD,94.15,269.0
ALL,810070829186,PL,USD,94.15,269.0
ALL,810070829193,PL,USD,94.15,269.0
ALL,810070829735,PL,USD,94.15,269.0
ALL,840290917530,PL,USD,94.15,269.0
ALL,810070829209,PL,USD,76.65,219.0
ALL,810070829216,PL,USD,76.65,219.0
ALL,810070829223,PL,USD,76.65,219.0
ALL,810070829247,PL,USD,76.65,219.0
ALL,810070829254,PL,USD,76.65,219.0
ALL,840290900129,PL,USD,76.65,219.0
ALL,810070829261,PL,USD,94.15,269.0
ALL,810070829278,PL,USD,94.15,269.0
ALL,810070829285,PL,USD,94.15,269.0
ALL,810070829292,PL,USD,94.15,269.0
ALL,810070829742,PL,USD,94.15,269.0
ALL,810070829308,PL,USD,76.65,219.0
ALL,810070829315,PL,USD,76.65,219.0
ALL,810070829322,PL,USD,76.65,219.0
ALL,810070829339,PL,USD,76.65,219.0
ALL,810070824839,PL,USD,22.0,34.0
ALL,810070824846,PL,USD,22.0,34.0
ALL,810070824853,PL,USD,22.0,34.0
ALL,810070824860,PL,USD,22.0,34.0
ALL,810070824877,PL,USD,22.0,34.0
ALL,810070824884,PL,USD,22.0,34.0
ALL,810070829650,PL,USD,80.0,259.0
ALL,810070829667,PL,USD,80.0,259.0
ALL,810070829681,PL,USD,80.0,259.0
ALL,810070829698,PL,USD,80.0,259.0
ALL,810070829711,PL,USD,80.0,259.0
ALL,810070829810,PL,USD,80.0,259.0
ALL,810070829827,PL,USD,80.0,259.0
ALL,810070829841,PL,USD,94.15,269.0
ALL,810070829858,PL,USD,80.0,259.0
ALL,810070829872,PL,USD,94.15,269.0
ALL,810070827076,PL,USD,80.0,259.0
ALL,810070827113,PL,USD,67.5,209.0
ALL,810070827151,PL,USD,80.0,259.0
ALL,810070825881,PL,USD,94.15,269.0
ALL,810070827359,PL,USD,80.0,259.0
ALL,810070827397,PL,USD,67.5,209.0
ALL,810070827502,PL,USD,67.5,209.0
ALL,840290902390,PL,USD,94.15,269.0
ALL,810070821029,PL,USD,94.15,269.0
ALL,810070821067,PL,USD,94.15,269.0
ALL,840290902574,PL,USD,94.15,269.0
ALL,810070828509,PL,USD,67.5,209.0
ALL,810070828806,PL,USD,76.65,219.0
ALL,810070828851,PL,USD,76.65,219.0
ALL,810070828899,PL,USD,80.0,259.0
ALL,810070822040,PL,USD,76.65,219.0
ALL,810070822088,PL,USD,76.65,219.0
ALL,810070822156,PL,USD,76.65,219.0
ALL,840290905315,PL,USD,94.15,269.0
ALL,840290904721,PL,USD,94.15,269.0
ALL,840290900082,PL,USD,76.65,219.0
ALL,840290904806,PL,USD,94.15,269.0
ALL,840290904783,PL,USD,94.15,269.0
ALL,840290904356,PL,USD,94.15,269.0
ALL,840290905926,PL,USD,94.15,269.0
ALL,810070823023,PL,USD,94.15,269.0
ALL,810070823146,PL,USD,94.15,269.0
ALL,810070824570,PL,USD,76.65,219.0
ALL,810070820114,PL,USD,94.15,269.0
ALL,810070820152,PL,USD,94.15,269.0
ALL,810070820268,PL,USD,94.15,269.0
ALL,810070829353,PL,USD,76.65,219.0
ALL,810070826192,PL,USD,76.65,219.0
ALL,840290905407,PL,USD,76.65,219.0
