ERPOrderType,ERPOrderNumber,ERPLineNumber,ElasticOrderNumber,CustomerPO,SoldToId,SoldToName,ShipToId,ShipToName,ProductNumber,ProductName,VariationCode,VariationName,SizeName,UPC,Status,Price,Amount,Quantity,Term_Code_Description,OrderDate,ShipDate,InvoiceDate,InvoiceNumber,CarrierCode,TrackingNumber,Header Status,CurrencyCode
SO,115152,10,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,PAI4GO704,PAI GRNBLUSKYG RMG,4GO,GREEN BLUESKYG,LARGE,"840290934575",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,11,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,SIG02N714,SIG DKGRYGLASSMRMG,02N,DKGRAYGLASS M,MEDIUM,"840290932618",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,12,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,SIG141N10,SIG BRNTORTG CG,"141",BROWN  TORT G,MEDIUM,"840290919732",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,13,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,SIG3A1734,SIGIVORYROCKG RMP,3A1,IVORYROCKG,MEDIUM,"840290919497",SHIP,94.05,94.05,1,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,14,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,SIG5EL113,SIG LTBLUWATERMSMG,5EL,LT BLUEWATER M,MEDIUM,"840290932328",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,15,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,ZAP48LN10,ZAP GRNWATERMCG,48L,GREEN WATER M,XLARGE,"840290939921",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,16,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,ZAP17K112,ZAP BRNGRASSMGMG,17K,BROWN GRASS M,XLARGE,"840290940156",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,17,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,ROC55KN30,ROC BLUEGRASSMCP,55K,BLUE GRASS M,XLARGE,"840290931598",SHIP,94.05,0,1,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,18,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,KEEPZIP,KEEPER ZIP,OJE,CLEAR/SILVER,SMALL,"091037645074",SHIP,7.5,45,6,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,19,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,KEEPCLIPZ,KEEPER CLIPZ,"210",BLACK GLOSS,SMALL,"091037645821",SHIP,5.99,35.94,6,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115152,20,,BAJIO 5/27,"1000439",COMPLEAT ANGLER,SAME,COMPLEAT ANGLER,KEEPSIL,ADJUSTABLE SILICONE KEEPER,0KA,GRY,SMALL,"840290916687",SHIP,4.5,27,6,NET 30,"20250527","20250527","20250602",27-Dec-1989,FEDEXGRD,"289294089130",SHIP,USD
SO,115169,1,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,LGMOUTHPH,LARGEMOUTH PERFORMANCE CAP 57 005 003,4EA,LIGHT GREEN,ON SIZE,"840290929328",SHIP,17.5,35,2,NET 30,"20250527","20250527","20250602",17-Jan-1990,FEDEXGRD,"289293741620",PART,USD
SO,115169,2,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,REDFISHPH,REDFISH PERFORMANCE CAP  57 006 002,4FA,LIGHT TEAL,ON SIZE,"840290929335",SHIP,17.5,35,2,NET 30,"20250527","20250527","20250602",17-Jan-1990,FEDEXGRD,"289293741620",PART,USD
SO,115169,3,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,DORADOPH,DORADO PERFORMANCE CAP  57 005 002,9JA,ORANGE,ON SIZE,"840290929250",SHIP,17.5,35,2,NET 30,"20250527","20250527","20250602",17-Jan-1990,FEDEXGRD,"289293741620",PART,USD
SO,115169,4,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,CRABPH,CRAB PERFORMANCE HAT,7KA,LIGHT PINK,ON SIZE,"840290900891",SHIP,17.5,35,2,NET 30,"20250527","20250527","20250602",17-Jan-1990,FEDEXGRD,"289293741620",PART,USD
SO,115169,5,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,PELICANPH,PELICAN PERFORMANCE HAT,3KA,WHITE,ON SIZE,"840290906107",SHIP,17.5,35,2,NET 30,"20250527","20250527","20250602",17-Jan-1990,FEDEXGRD,"289293741620",PART,USD
SO,115169,6,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,CRAYFISHPH,CRAYFISH PERFORMANCE HAT,0AC,GRAPH/CHARCOAL,ON SIZE,"840290906220",SHIP,17.5,35,2,NET 30,"20250527","20250527","20250602",17-Jan-1990,FEDEXGRD,"289293741620",PART,USD
SO,115169,7,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,SAILFISHPH,SAILFISH PERFORMANCE HAT,3KA,WHITE,ON SIZE,"840290906336",SHIP,17.5,35,2,NET 30,"20250527","20250527","20250602",17-Jan-1990,FEDEXGRD,"289293741620",PART,USD
SO,115169,8,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,TUNATFB,BLUEFIN TUNA FLAT BRIM TWILL TRUCKER,5KF,LIGHT BLUE,ON SIZE,"840290927836",SHIP,17.5,35,2,NET 30,"20250527","20250527","20250602",17-Jan-1990,FEDEXGRD,"289293741620",PART,USD
SO,115169,9,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,MARLINTFB,BLACK MARLIN FLAT BRIM TWILL TRUCKER,3DA,VANILLA ICE,ON SIZE,"840290927812",OPEN,17.5,35,2,NET 30,"20250527","20250527","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,PART,USD
SO,115169,10,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,LGMOUTHTFB,LARGEMOUTH TRUCKER HAT,3BA,IVORY/BOWN,ON SIZE,"840290906275",SHIP,17.5,35,2,NET 30,"20250527","20250527","20250602",17-Jan-1990,FEDEXGRD,"289293741620",PART,USD
SO,115169,11,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,HAT_MOUNTED,HAT DISPLAY - MOUNTED DESIGN 7-TRAYS,3KA,WHITE,SMALL,"840290929519",OPEN,0,0,2,NET 30,"20250527","20250527","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,PART,USD
SO,115169,12,,PURCHASE 1009,"1000965","JACKSON STORAGE DBA EZN STORAGE, DETAIL",SAME,JACKSON STORAGE DBA EZN S,SALES_POS,PROMO ITEMS,OKE,CLEAR,SMALL,"810070824914",OPEN,0,0,2,NET 30,"20250527","20250527","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,PART,USD
SO,115172,1,6287_1,BAJIO5.27.25,"1001128",ACCENT FOOT FASHIONS DBA INTRACOASTAL OU,SAME,INTRACOASTAL OUTFITTERS STORE,CRABPH,CRAB PERFORMANCE HAT,7KA,LIGHT PINK,ON SIZE,"840290900891",SHIP,17.5,105,6,NET 30,"20250527","20250527","20250602",03-Jan-1990,UPSGRDCA,1ZVY99670392980719,SHIP,USD
SO,115172,2,6287_1,BAJIO5.27.25,"1001128",ACCENT FOOT FASHIONS DBA INTRACOASTAL OU,SAME,INTRACOASTAL OUTFITTERS STORE,PELICANPH,PELICAN PERFORMANCE HAT,3KA,WHITE,ON SIZE,"840290906107",SHIP,17.5,52.5,3,NET 30,"20250527","20250527","20250602",03-Jan-1990,UPSGRDCA,1ZVY99670392980719,SHIP,USD
SO,115172,3,6287_1,BAJIO5.27.25,"1001128",ACCENT FOOT FASHIONS DBA INTRACOASTAL OU,SAME,INTRACOASTAL OUTFITTERS STORE,SAILFISHPH,SAILFISH PERFORMANCE HAT,3KA,WHITE,ON SIZE,"840290906336",SHIP,17.5,70,4,NET 30,"20250527","20250527","20250602",22-Jan-1990,UPSGRDCA,1ZVY99670390656323,SHIP,USD
SO,115192,1,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,BAL220011,BAL BLACK MATTE BM G,"220",BLACK MATTE,LARGE,"810070820220",SHIP,116.55,0,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,2,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,NIP220011,NIP BLACK MATTE BM G,"220",BLACK MATTE,MEDIUM,"810070822477",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,3,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,VEG220011,VEG BLACK MATTE BMG,"220",BLACK MATTE,LARGE,"840290903816",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,4,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,PAL451011,PAL BLUEWATERM  BMG,"451",BLUEWATERMATTE,MEDIUM,"840290904516",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,5,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,TOA220112,TOA BLACK MATTE  GMG,"220",BLACK MATTE,LARGE,"840290906893",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,6,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,TOA111112,TOA BROWN TORT GLOSS GMG,"111",BROWN TORT G,LARGE,"840290907029",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,7,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,RIG111112,RIG BRNTORTG GMG,"111",BROWN TORT G,SMALL,"840290918414",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,8,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,CAB115N00,CAB WHISKFDG CG,"115",WHISKEYFADEG,XLARGE,"840290920011",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,9,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,TWE210001,TWE BLKG BMG,"210",BLACK GLOSS,LARGE,"840290920080",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,10,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,TWE5G0001,TWE BLUCRMG BMG,5G0,BLUECREAMG,LARGE,"840290920226",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,11,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,TWE115000,TWE WHISKFDG GG,"115",WHISKEYFADEG,LARGE,"840290920356",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,12,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,HOP4J3000,HOP GRAYGLASSG GG,4J3,GRAY GLASS G,LARGE,"840290921193",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,13,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,CAB17M000,CAB BRNTURTLEG GG,17M,BROWNTURTLEG,XLARGE,"840290932915",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,14,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,TWE57O001,TWE BLUESKYG BMG,57O,BLUE SKY GLOSS,LARGE,"840290935107",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,15,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,GRE220011,GRE BLKMBMG,"220",BLACK MATTE,LARGE,"840290938740",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115192,16,6290_1,SHANEMAY26FILL,"1000207",JET SET SURF SHOP,SAME,JET SET SURF SHOP,ZAP220112,ZAP BLKMGMG,"220",BLACK MATTE,XLARGE,"840290939594",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",26-Dec-1989,FEDEXGRD,"289294376138",SHIP,USD
SO,115193,1,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,KEEPMONO,KEEPER MONO,5DC,ROYAL/WHITE,SMALL,"091037645623",SHIP,7.5,30,4,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,2,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,KEEPZIP,KEEPER ZIP,"210",BLACK GLOSS,SMALL,"091037645999",SHIP,7.5,30,4,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,3,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,BAL220112,BAL BLACK MATTE GM G,"220",BLACK MATTE,LARGE,"810070820251",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,4,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,NAT220714,NAT BLACK MATTE RM G,"220",BLK M,XLARGE,"810070825799",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,5,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,ROC220112,ROC BLACK MATTE GMG,"220",BLACK MATTE,XLARGE,"810070829186",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,6,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,PIE220616,PIE BLKM VMG,"220",BLACK MATTE,MEDIUM,"840290904882",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,7,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,STI220714,STI BLKM RMG,"220",BLACK MATTE,XLARGE,"840290906398",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,8,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,KEEPSIL,ADJUSTABLE SILICONE KEEPER,5KF,LIGHT BLUE,SMALL,"840290916670",SHIP,4.5,18,4,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,9,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,KEEPSIL,ADJUSTABLE SILICONE KEEPER,0KA,GRY,SMALL,"840290916687",SHIP,4.5,18,4,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,10,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,KEEPSIL,ADJUSTABLE SILICONE KEEPER,2KA,BLACK,SMALL,"840290916694",SHIP,4.5,18,4,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,11,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,NAT111616,NAT BROWN TORT G VM G,"111",BROWN TORT G,XLARGE,"840290917363",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,12,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,ROC220616,ROC BLACK MATTE VG,"220",BLACK MATTE,XLARGE,"840290917530",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,13,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,STI141616,STI BRNTORTG VM G,"141",BROWN  TORT G,XLARGE,"840290917639",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,14,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,NAT024113,NAT GRAYGRASSM SMG,"024",GRAYGRASSM,XLARGE,"840290918704",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,15,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,TWE115704,TWE WHISKFDG RMG,"115",WHISKEYFADEG,LARGE,"840290920394",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,16,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,TWE115606,TWE WHISKFDG VMG,"115",WHISKEYFADEG,LARGE,"840290920400",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,17,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,ZAP48L714,ZAP GRNWATERMRMG,48L,GREEN WATER M,XLARGE,"840290939891",SHIP,116.55,0,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,18,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,NIP220714,NIP BLACK MATTE RM G,"220",BLK M,MEDIUM,"810070825836",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,19,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,NIP220616,NIP BLACK MATTE VM G,"220",BLACK MATTE,MEDIUM,"840290917417",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,20,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,CAL220704,CAL BLACK MATTE RM G,"220",BLK M,SMALL,"810070825706",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115193,21,6285_1,DD89,"1001469",SCHULTZ OUTFITTERS,SAME,SCHULTZ OUTFITTERS,ROC220616,ROC BLACK MATTE VG,"220",BLACK MATTE,XLARGE,"840290917530",SHIP,116.55,116.55,1,NET 30,"20250527","20250527","20250602",06-Jan-1990,FEDEXGRD,"289294081058",SHIP,USD
SO,115210,1,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,BAL111011,BAL BROWN TORT G BM G,"111",BROWN TORT G,LARGE,"810070820121",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,2,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,BAL111112,BAL BROWN TORT G GM G,"111",BROWN TORT G,LARGE,"810070820152",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,3,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,BAL111N10,BAL BROWN TORT G C G,"111",BROWN TORT G,LARGE,"840290902246",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,4,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,BAL111031,BAL BROWN TORT G BM P,"111",BROWN TORT G,LARGE,"810070820145",SHIP,83.6,83.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,5,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,BAL220011,BAL BLACK MATTE BM G,"220",BLACK MATTE,LARGE,"810070820220",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,6,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,BAL220112,BAL BLACK MATTE GM G,"220",BLACK MATTE,LARGE,"810070820251",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,7,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,BAL220714,BAL BLACK MATTE RMG,"220",BLK M,LARGE,"810070825607",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,8,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,CAL141102,CAL BROWN TORT GLOSS GM G,"141",BROWN  TORT G,SMALL,"810070821050",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,9,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,CAL220001,CAL BLACK MATTE BM G,"220",BLACK MATTE,SMALL,"810070821128",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,10,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,GRE220011,GRE BLKMBMG,"220",BLACK MATTE,LARGE,"840290938740",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,11,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,GRE220112,GRE BLKMGMG,"220",BLACK MATTE,LARGE,"840290938757",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,12,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,GRE08K112,GRE GREYGRASSMGMG,08K,GRAYGRASS M,LARGE,"840290939037",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,13,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,GRE48L011,GRE GRNWATERMBMG,48L,GREEN WATER M,LARGE,"840290939303",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,14,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,GRE48L112,GRE GRNWATERMGMG,48L,GREEN WATER M,LARGE,"840290939310",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,15,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,PAL121112,PAL BROWN TORT M GMG,"121",BROWN TORT M,MEDIUM,"840290904295",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
SO,115210,16,,OPENING ORDER,"1001583",BOBCAT'S BAIT & TACKLE INC,SAME,BOBCAT'S BAIT & TACKLE IN,PAL121N10,PAL BROWN TORT M CG,"121",BROWN TORT M,MEDIUM,"840290904370",SHIP,103.6,103.6,1,NET 30,"20250527","20250527","20250602",13-Jan-1990,FEDEXGRD,"289295251723",SHIP,USD
